id,gid,x,y,v_x,v_y,radius,time
0,0,5.318027,0.002699,-1.250782,0.007281,0.500000,2.500000
1,1,3.973747,3.974217,-0.810065,-0.805335,0.500000,2.500000
2,2,0.018871,5.211495,0.039371,-1.304929,0.500000,2.500000
3,3,-3.757893,3.743213,0.875003,-0.891456,0.500000,2.500000
4,4,-5.581656,-0.000122,1.142933,-0.002883,0.500000,2.500000
5,5,-3.725313,-3.704698,0.885648,0.912778,0.500000,2.500000
6,6,0.021236,-5.173900,0.039391,1.325998,0.500000,2.500000
7,7,3.939993,-3.939984,-0.821803,0.813135,0.500000,2.500000
0,0,5.255911,0.003060,-1.242332,0.007212,0.500000,2.550000
1,1,3.933410,3.934207,-0.806724,-0.800182,0.500000,2.550000
2,2,0.020840,5.146628,0.039368,-1.297350,0.500000,2.550000
3,3,-3.714393,3.698993,0.870012,-0.884382,0.500000,2.550000
4,4,-5.524776,-0.000287,1.137592,-0.003288,0.500000,2.550000
5,5,-3.681272,-3.659398,0.880827,0.905997,0.500000,2.550000
6,6,0.023200,-5.107947,0.039276,1.319058,0.500000,2.550000
7,7,3.899072,-3.899607,-0.818412,0.807528,0.500000,2.550000
0,0,5.194241,0.003414,-1.233394,0.007092,0.500000,2.600000
1,1,3.893262,3.894484,-0.802965,-0.794475,0.500000,2.600000
2,2,0.022798,5.082153,0.039154,-1.289510,0.500000,2.600000
3,3,-3.671159,3.655145,0.864675,-0.876971,0.500000,2.600000
4,4,-5.468176,-0.000471,1.132012,-0.003691,0.500000,2.600000
5,5,-3.637485,-3.614454,0.875741,0.898880,0.500000,2.600000
6,6,0.025155,-5.042357,0.039093,1.311799,0.500000,2.600000
7,7,3.858331,-3.859534,-0.814820,0.801466,0.500000,2.600000
0,0,5.133039,0.003762,-1.224030,0.006948,0.500000,2.650000
1,1,3.853315,3.855065,-0.798944,-0.788365,0.500000,2.650000
2,2,0.024740,5.018081,0.038851,-1.281437,0.500000,2.650000
3,3,-3.628207,3.611682,0.859040,-0.869262,0.500000,2.650000
4,4,-5.411864,-0.000676,1.126233,-0.004094,0.500000,2.650000
5,5,-3.593975,-3.569872,0.870197,0.891655,0.500000,2.650000
6,6,0.027100,-4.977142,0.038912,1.304291,0.500000,2.650000
7,7,3.817787,-3.819792,-0.810886,0.794847,0.500000,2.650000
0,0,5.072324,0.004100,-1.214300,0.006767,0.500000,2.700000
1,1,3.813577,3.815968,-0.794765,-0.781944,0.500000,2.700000
2,2,0.026666,4.954421,0.038527,-1.273184,0.500000,2.700000
3,3,-3.585549,3.568618,0.853157,-0.861281,0.500000,2.700000
4,4,-5.355851,-0.000900,1.120266,-0.004478,0.500000,2.700000
5,5,-3.550762,-3.525654,0.864254,0.884345,0.500000,2.700000
6,6,0.029041,-4.912313,0.038814,1.296575,0.500000,2.700000
7,7,3.777451,-3.780403,-0.806721,0.787775,0.500000,2.700000
0,0,5.012112,0.004427,-1.204247,0.006541,0.500000,2.750000
1,1,3.774059,3.777210,-0.790357,-0.775175,0.500000,2.750000
2,2,0.028578,4.891181,0.038223,-1.264803,0.500000,2.750000
3,3,-3.543201,3.525961,0.846953,-0.853128,0.500000,2.750000
4,4,-5.300144,-0.001141,1.114128,-0.004830,0.500000,2.750000
5,5,-3.507862,-3.481809,0.857997,0.876905,0.500000,2.750000
6,6,0.030983,-4.847879,0.038848,1.288686,0.500000,2.750000
7,7,3.737328,-3.741384,-0.802467,0.780371,0.500000,2.750000
0,0,4.952417,0.004741,-1.193908,0.006282,0.500000,2.800000
1,1,3.734784,3.738815,-0.785506,-0.767884,0.500000,2.800000
2,2,0.030477,4.828365,0.037982,-1.256331,0.500000,2.800000
3,3,-3.501184,3.483716,0.840338,-0.844912,0.500000,2.800000
4,4,-5.244753,-0.001399,1.107832,-0.005145,0.500000,2.800000
5,5,-3.465295,-3.438351,0.851350,0.869169,0.500000,2.800000
6,6,0.032935,-4.783846,0.039044,1.280666,0.500000,2.800000
7,7,3.697416,-3.702749,-0.798222,0.772709,0.500000,2.800000
0,0,4.893253,0.005043,-1.183273,0.006035,0.500000,2.850000
1,1,3.695762,3.700803,-0.780437,-0.760256,0.500000,2.850000
2,2,0.032371,4.765976,0.037885,-1.247772,0.500000,2.850000
3,3,-3.459520,3.441893,0.833294,-0.836459,0.500000,2.850000
4,4,-5.189685,-0.001670,1.101343,-0.005428,0.500000,2.850000
5,5,-3.423073,-3.395293,0.844431,0.861146,0.500000,2.850000
6,6,0.034906,-4.720217,0.039418,1.272576,0.500000,2.850000
7,7,3.657720,-3.664514,-0.793929,0.764698,0.500000,2.850000
0,0,4.834644,0.005334,-1.172172,0.005812,0.500000,2.900000
1,1,3.656997,3.663183,-0.775294,-0.752397,0.500000,2.900000
2,2,0.034277,4.704017,0.038126,-1.239190,0.500000,2.900000
3,3,-3.418223,3.400504,0.825937,-0.827772,0.500000,2.900000
4,4,-5.134969,-0.001953,1.094318,-0.005665,0.500000,2.900000
5,5,-3.381207,-3.352651,0.837331,0.852853,0.500000,2.900000
6,6,0.036909,-4.656996,0.040053,1.264428,0.500000,2.900000
7,7,3.618232,-3.626691,-0.789753,0.756457,0.500000,2.900000
0,0,4.776611,0.005614,-1.160669,0.005602,0.500000,2.950000
1,1,3.618489,3.625965,-0.770164,-0.744353,0.500000,2.950000
2,2,0.036216,4.642484,0.038782,-1.230647,0.500000,2.950000
3,3,-3.377305,3.359560,0.818366,-0.818893,0.500000,2.950000
4,4,-5.080631,-0.002245,1.086772,-0.005845,0.500000,2.950000
5,5,-3.339702,-3.310433,0.830094,0.844347,0.500000,2.950000
6,6,0.038960,-4.594185,0.041015,1.256219,0.500000,2.950000
7,7,3.578940,-3.589287,-0.785845,0.748083,0.500000,2.950000
0,0,4.719171,0.005884,-1.148805,0.005400,0.500000,3.000000
1,1,3.580233,3.589158,-0.765112,-0.736150,0.500000,3.000000
2,2,0.038203,4.581376,0.039740,-1.222166,0.500000,3.000000
3,3,-3.336771,3.319067,0.810663,-0.809860,0.500000,3.000000
4,4,-5.026686,-0.002545,1.078890,-0.005986,0.500000,3.000000
5,5,-3.298564,-3.268649,0.822753,0.835684,0.500000,3.000000
6,6,0.041081,-4.531791,0.042424,1.247869,0.500000,3.000000
7,7,3.539820,-3.552301,-0.782404,0.739708,0.500000,3.000000
0,0,4.662340,0.006145,-1.136604,0.005221,0.500000,3.050000
1,1,3.542222,3.552766,-0.760223,-0.727821,0.500000,3.050000
2,2,0.040250,4.520689,0.040939,-1.213747,0.500000,3.050000
3,3,-3.296627,3.279031,0.802890,-0.800704,0.500000,3.050000
4,4,-4.973146,-0.002849,1.070802,-0.006095,0.500000,3.050000
5,5,-3.257797,-3.227304,0.815351,0.826908,0.500000,3.050000
6,6,0.043442,-4.470061,0.047223,1.234608,0.500000,3.050000
7,7,3.500698,-3.515496,-0.782439,0.736117,0.500000,3.050000
0,0,4.606136,0.006429,-1.124084,0.005688,0.500000,3.100000
1,1,3.504437,3.516796,-0.755703,-0.719414,0.500000,3.100000
2,2,0.042361,4.460421,0.042208,-1.205353,0.500000,3.100000
3,3,-3.256872,3.239457,0.795105,-0.791486,0.500000,3.100000
4,4,-4.920016,-0.003158,1.062604,-0.006173,0.500000,3.100000
5,5,-3.217399,-3.186389,0.807952,0.818299,0.500000,3.100000
6,6,0.045624,-4.408605,0.043644,1.229114,0.500000,3.100000
7,7,3.461998,-3.479306,-0.774005,0.723799,0.500000,3.100000
0,0,4.550566,0.006699,-1.111398,0.005389,0.500000,3.150000
1,1,3.466862,3.481246,-0.751492,-0.711004,0.500000,3.150000
2,2,0.044561,4.400570,0.044004,-1.197020,0.500000,3.150000
3,3,-3.217504,3.200352,0.787361,-0.782096,0.500000,3.150000
4,4,-4.867299,-0.003469,1.054348,-0.006222,0.500000,3.150000
5,5,-3.177382,-3.145916,0.800355,0.809446,0.500000,3.150000
6,6,0.048051,-4.347809,0.048525,1.215917,0.500000,3.150000
7,7,3.423287,-3.443303,-0.774206,0.720052,0.500000,3.150000
0,0,4.495647,0.006984,-1.098382,0.005704,0.500000,3.200000
1,1,3.429455,3.446102,-0.748140,-0.702876,0.500000,3.200000
2,2,0.046871,4.341152,0.046193,-1.188357,0.500000,3.200000
3,3,-3.178519,3.161719,0.779693,-0.772667,0.500000,3.200000
4,4,-4.814993,-0.003780,1.046120,-0.006221,0.500000,3.200000
5,5,-3.137741,-3.105878,0.792802,0.800777,0.500000,3.200000
6,6,0.050269,-4.287240,0.044363,1.211379,0.500000,3.200000
7,7,3.385018,-3.407967,-0.765387,0.706714,0.500000,3.200000
0,0,4.441387,0.007236,-1.085215,0.005041,0.500000,3.250000
1,1,3.392083,3.411151,-0.747443,-0.699023,0.500000,3.250000
2,2,0.049431,4.282382,0.051201,-1.175411,0.500000,3.250000
3,3,-3.139912,3.123564,0.772142,-0.763092,0.500000,3.250000
4,4,-4.763094,-0.004089,1.037965,-0.006173,0.500000,3.250000
5,5,-3.098487,-3.066287,0.785090,0.791822,0.500000,3.250000
6,6,0.052732,-4.227330,0.049261,1.198213,0.500000,3.250000
7,7,3.346719,-3.372814,-0.765978,0.703066,0.500000,3.250000
0,0,4.387800,0.007455,-1.071726,0.004384,0.500000,3.300000
1,1,3.355161,3.376830,-0.738434,-0.686406,0.500000,3.300000
2,2,0.051809,4.223863,0.047560,-1.170371,0.500000,3.300000
3,3,-3.101676,3.085878,0.764726,-0.753720,0.500000,3.300000
4,4,-4.711593,-0.004394,1.030027,-0.006094,0.500000,3.300000
5,5,-3.059616,-3.027131,0.777429,0.783118,0.500000,3.300000
6,6,0.054980,-4.167605,0.044969,1.194486,0.500000,3.300000
7,7,3.308830,-3.338362,-0.757779,0.689034,0.500000,3.300000
0,0,4.334890,0.007637,-1.058201,0.003628,0.500000,3.350000
1,1,3.318262,3.342695,-0.737990,-0.682716,0.500000,3.350000
2,2,0.054456,4.165981,0.052941,-1.157638,0.500000,3.350000
3,3,-3.063815,3.048679,0.757219,-0.743984,0.500000,3.350000
4,4,-4.660505,-0.004686,1.021762,-0.005849,0.500000,3.350000
5,5,-3.021128,-2.988433,0.769746,0.773956,0.500000,3.350000
6,6,0.057474,-4.108532,0.049865,1.181467,0.500000,3.350000
7,7,3.270889,-3.304084,-0.758820,0.685560,0.500000,3.350000
0,0,4.282675,0.007779,-1.044309,0.002841,0.500000,3.400000
1,1,3.281806,3.309220,-0.729118,-0.669496,0.500000,3.400000
2,2,0.056926,4.108304,0.049398,-1.153546,0.500000,3.400000
3,3,-3.026318,3.011956,0.749925,-0.734459,0.500000,3.400000
4,4,-4.609821,-0.004960,1.013687,-0.005479,0.500000,3.400000
5,5,-2.983025,-2.950178,0.762074,0.765097,0.500000,3.400000
6,6,0.059798,-4.049610,0.046491,1.178449,0.500000,3.400000
7,7,3.233295,-3.270534,-0.751888,0.671008,0.500000,3.400000
0,0,4.231156,0.007878,-1.030375,0.001984,0.500000,3.450000
1,1,3.245357,3.275917,-0.728975,-0.666065,0.500000,3.450000
2,2,0.059668,4.051255,0.054849,-1.140968,0.500000,3.450000
3,3,-2.989187,2.975728,0.742626,-0.724571,0.500000,3.450000
4,4,-4.559552,-0.005205,1.005378,-0.004904,0.500000,3.450000
5,5,-2.945301,-2.912390,0.754479,0.755761,0.500000,3.450000
6,6,0.062355,-3.991330,0.051140,1.165599,0.500000,3.450000
7,7,3.195639,-3.237155,-0.753126,0.667575,0.500000,3.450000
0,0,4.180353,0.007929,-1.016054,0.001024,0.500000,3.500000
1,1,3.209314,3.243294,-0.720872,-0.652454,0.500000,3.500000
2,2,0.062256,3.994373,0.051769,-1.137654,0.500000,3.500000
3,3,-2.952408,2.939982,0.735580,-0.714912,0.500000,3.500000
4,4,-4.509690,-0.005411,0.997234,-0.004112,0.500000,3.500000
5,5,-2.907959,-2.875051,0.746832,0.746773,0.500000,3.500000
6,6,0.065104,-3.933673,0.054976,1.153126,0.500000,3.500000
7,7,3.157951,-3.204024,-0.753741,0.662618,0.500000,3.500000
0,0,4.130278,0.007994,-1.001511,0.001306,0.500000,3.550000
1,1,3.173249,3.210827,-0.721303,-0.649332,0.500000,3.550000
2,2,0.065084,3.938115,0.056551,-1.125149,0.500000,3.550000
3,3,-2.915973,2.904734,0.728712,-0.704966,0.500000,3.550000
4,4,-4.460250,-0.005558,0.988803,-0.002954,0.500000,3.550000
5,5,-2.870998,-2.838156,0.739225,0.737897,0.500000,3.550000
6,6,0.067459,-3.875994,0.047100,1.153588,0.500000,3.550000
7,7,3.120845,-3.171824,-0.742127,0.644017,0.500000,3.550000
0,0,4.080922,0.007951,-0.987118,-0.000866,0.500000,3.600000
1,1,3.137207,3.178584,-0.720841,-0.644873,0.500000,3.600000
2,2,0.068136,3.882457,0.061046,-1.113176,0.500000,3.600000
3,3,-2.879874,2.869977,0.721967,-0.695142,0.500000,3.600000
4,4,-4.411193,-0.005655,0.981129,-0.001935,0.500000,3.600000
5,5,-2.834420,-2.801731,0.731553,0.728510,0.500000,3.600000
6,6,0.070027,-3.818940,0.051358,1.141084,0.500000,3.600000
7,7,3.083649,-3.139783,-0.743925,0.640806,0.500000,3.600000
0,0,4.032306,0.007809,-0.972317,-0.002836,0.500000,3.650000
1,1,3.101767,3.147180,-0.708786,-0.628066,0.500000,3.650000
2,2,0.070819,3.826813,0.053657,-1.112864,0.500000,3.650000
3,3,-2.844100,2.835704,0.715491,-0.685446,0.500000,3.650000
4,4,-4.362526,-0.005697,0.973354,-0.000838,0.500000,3.650000
5,5,-2.798229,-2.765759,0.723819,0.719441,0.500000,3.650000
6,6,0.072768,-3.762490,0.054818,1.129002,0.500000,3.650000
7,7,3.046391,-3.107982,-0.745153,0.636015,0.500000,3.650000
0,0,3.984431,0.007661,-0.957505,-0.002958,0.500000,3.700000
1,1,3.066295,3.115913,-0.709440,-0.625339,0.500000,3.700000
2,2,0.073741,3.771772,0.058436,-1.100826,0.500000,3.700000
3,3,-2.808643,2.801941,0.709133,-0.675260,0.500000,3.700000
4,4,-4.314269,-0.005652,0.965133,0.000908,0.500000,3.700000
5,5,-2.762423,-2.730239,0.716115,0.710402,0.500000,3.700000
6,6,0.075681,-3.706616,0.058272,1.117472,0.500000,3.700000
7,7,3.009114,-3.076482,-0.745550,0.630013,0.500000,3.700000
0,0,3.937310,0.007470,-0.942420,-0.003816,0.500000,3.750000
1,1,3.030830,3.084862,-0.709310,-0.621032,0.500000,3.750000
2,2,0.076844,3.717319,0.062072,-1.089071,0.500000,3.750000
3,3,-2.773491,2.768673,0.703040,-0.665371,0.500000,3.750000
4,4,-4.266405,-0.005532,0.957276,0.002401,0.500000,3.750000
5,5,-2.727002,-2.695159,0.708435,0.701601,0.500000,3.750000
6,6,0.078028,-3.650526,0.046942,1.121805,0.500000,3.750000
7,7,2.972527,-3.046087,-0.731736,0.607901,0.500000,3.750000
0,0,3.890915,0.007105,-0.927903,-0.007311,0.500000,3.800000
1,1,2.995942,3.054711,-0.697764,-0.603020,0.500000,3.800000
2,2,0.079614,3.662803,0.055387,-1.090315,0.500000,3.800000
3,3,-2.738641,2.735898,0.696990,-0.655501,0.500000,3.800000
4,4,-4.218889,-0.005369,0.950336,0.003244,0.500000,3.800000
5,5,-2.691959,-2.660559,0.700862,0.691996,0.500000,3.800000
6,6,0.080558,-3.595023,0.050593,1.110061,0.500000,3.800000
7,7,2.935802,-3.015823,-0.734498,0.605270,0.500000,3.800000
0,0,3.845248,0.006677,-0.913325,-0.008549,0.500000,3.850000
1,1,2.961044,3.024674,-0.697955,-0.600738,0.500000,3.850000
2,2,0.082534,3.608921,0.058413,-1.077634,0.500000,3.850000
3,3,-2.704070,2.703647,0.691434,-0.645018,0.500000,3.850000
4,4,-4.171687,-0.005160,0.944033,0.004196,0.500000,3.850000
5,5,-2.657301,-2.626433,0.693154,0.682510,0.500000,3.850000
6,6,0.083262,-3.540078,0.054087,1.098886,0.500000,3.850000
7,7,2.898995,-2.985784,-0.736132,0.600779,0.500000,3.850000
0,0,3.800324,0.006163,-0.898477,-0.010294,0.500000,3.900000
1,1,2.926179,2.994823,-0.697295,-0.597014,0.500000,3.900000
2,2,0.085597,3.555649,0.061249,-1.065433,0.500000,3.900000
3,3,-2.669781,2.671907,0.685785,-0.634791,0.500000,3.900000
4,4,-4.124824,-0.004891,0.937247,0.005370,0.500000,3.900000
5,5,-2.623024,-2.592780,0.685547,0.673075,0.500000,3.900000
6,6,0.086100,-3.485678,0.056747,1.088010,0.500000,3.900000
7,7,2.862126,-2.956008,-0.737391,0.595518,0.500000,3.900000
0,0,3.756146,0.005539,-0.883563,-0.012470,0.500000,3.950000
1,1,2.891380,2.965204,-0.695982,-0.592378,0.500000,3.950000
2,2,0.088795,3.502964,0.063957,-1.053704,0.500000,3.950000
3,3,-2.635769,2.640668,0.680228,-0.624793,0.500000,3.950000
4,4,-4.078316,-0.004555,0.930162,0.006730,0.500000,3.950000
5,5,-2.589124,-2.559591,0.677994,0.663782,0.500000,3.950000
6,6,0.089036,-3.431803,0.058717,1.077504,0.500000,3.950000
7,7,2.825206,-2.926519,-0.738402,0.589784,0.500000,3.950000
0,0,3.712709,0.004786,-0.868743,-0.015056,0.500000,4.000000
1,1,2.857253,2.936607,-0.682543,-0.571937,0.500000,4.000000
2,2,0.091546,3.450081,0.055024,-1.057672,0.500000,4.000000
3,3,-2.602025,2.609918,0.674875,-0.614996,0.500000,4.000000
4,4,-4.032171,-0.004142,0.922899,0.008261,0.500000,4.000000
5,5,-2.555601,-2.526857,0.670447,0.654677,0.500000,4.000000
6,6,0.091333,-3.377455,0.045940,1.086960,0.500000,4.000000
7,7,2.788951,-2.898308,-0.725096,0.564231,0.500000,4.000000
0,0,3.669924,0.003869,-0.855694,-0.018348,0.500000,4.050000
1,1,2.823170,2.908091,-0.681660,-0.570321,0.500000,4.050000
2,2,0.094482,3.397799,0.058711,-1.045640,0.500000,4.050000
3,3,-2.568521,2.579689,0.670080,-0.604572,0.500000,4.050000
4,4,-3.986332,-0.003652,0.916789,0.009788,0.500000,4.050000
5,5,-2.522419,-2.494641,0.663654,0.644310,0.500000,4.050000
6,6,0.093767,-3.323623,0.048680,1.076630,0.500000,4.050000
7,7,2.752548,-2.870176,-0.728054,0.562639,0.500000,4.050000
0,0,3.627813,0.002769,-0.842222,-0.022002,0.500000,4.100000
1,1,2.789181,2.879715,-0.679778,-0.567516,0.500000,4.100000
2,2,0.097583,3.346112,0.062027,-1.033735,0.500000,4.100000
3,3,-2.535251,2.549974,0.665408,-0.594303,0.500000,4.100000
4,4,-3.940816,-0.003076,0.910312,0.011522,0.500000,4.100000
5,5,-2.489596,-2.462930,0.656447,0.634223,0.500000,4.100000
6,6,0.096282,-3.270293,0.050304,1.066600,0.500000,4.100000
7,7,2.716034,-2.842190,-0.730286,0.559721,0.500000,4.100000
0,0,3.586377,0.001462,-0.828723,-0.026133,0.500000,4.150000
1,1,2.755329,2.851516,-0.677034,-0.563984,0.500000,4.150000
2,2,0.100841,3.295010,0.065163,-1.022047,0.500000,4.150000
3,3,-2.502202,2.520763,0.660981,-0.584225,0.500000,4.150000
4,4,-3.895634,-0.002402,0.903638,0.013486,0.500000,4.150000
5,5,-2.457148,-2.431709,0.648962,0.624431,0.500000,4.150000
6,6,0.098829,-3.217445,0.050944,1.056964,0.500000,4.150000
7,7,2.679433,-2.814387,-0.732016,0.556047,0.500000,4.150000
0,0,3.545603,-0.000080,-0.815481,-0.030851,0.500000,4.200000
1,1,2.721655,2.823514,-0.673476,-0.560044,0.500000,4.200000
2,2,0.104254,3.244480,0.068265,-1.010599,0.500000,4.200000
3,3,-2.469358,2.492046,0.656885,-0.574343,0.500000,4.200000
4,4,-3.850791,-0.001617,0.896873,0.015701,0.500000,4.200000
5,5,-2.425086,-2.400961,0.641244,0.614941,0.500000,4.200000
6,6,0.101363,-3.165057,0.050686,1.047770,0.500000,4.200000
7,7,2.642764,-2.786787,-0.733381,0.551999,0.500000,4.200000
0,0,3.505468,-0.001894,-0.802708,-0.036271,0.500000,4.250000
1,1,2.688811,2.796631,-0.656888,-0.537668,0.500000,4.250000
2,2,0.107217,3.193598,0.059246,-1.017632,0.500000,4.250000
3,3,-2.436698,2.463813,0.653185,-0.564656,0.500000,4.250000
4,4,-3.806287,-0.000707,0.890081,0.018196,0.500000,4.250000
5,5,-2.393422,-2.370674,0.633290,0.605757,0.500000,4.250000
6,6,0.103842,-3.113104,0.049572,1.039044,0.500000,4.250000
7,7,2.606041,-2.759395,-0.734470,0.547848,0.500000,4.250000
0,0,3.465919,-0.003891,-0.790971,-0.039945,0.500000,4.300000
1,1,2.656085,2.769724,-0.654510,-0.538137,0.500000,4.300000
2,2,0.110290,3.143368,0.061475,-1.004603,0.500000,4.300000
3,3,-2.404100,2.436083,0.651978,-0.554599,0.500000,4.300000
4,4,-3.762087,0.000363,0.884001,0.021401,0.500000,4.300000
5,5,-2.362177,-2.340837,0.624893,0.596729,0.500000,4.300000
6,6,0.106272,-3.061562,0.048595,1.030849,0.500000,4.300000
7,7,2.569318,-2.732246,-0.734460,0.542976,0.500000,4.300000
0,0,3.426939,-0.006150,-0.779607,-0.045177,0.500000,4.350000
1,1,2.623559,2.742863,-0.650525,-0.537220,0.500000,4.350000
2,2,0.113535,3.093761,0.064887,-0.992130,0.500000,4.350000
3,3,-2.371626,2.408836,0.649481,-0.544933,0.500000,4.350000
4,4,-3.718198,0.001611,0.877784,0.024952,0.500000,4.350000
5,5,-2.331353,-2.311451,0.616475,0.587721,0.500000,4.350000
6,6,0.108592,-3.010429,0.046409,1.022659,0.500000,4.350000
7,7,2.532607,-2.705303,-0.734212,0.538857,0.500000,4.350000
0,0,3.388496,-0.008742,-0.768852,-0.051850,0.500000,4.400000
1,1,2.591302,2.716085,-0.645143,-0.535558,0.500000,4.400000
2,2,0.116977,3.044765,0.068846,-0.979927,0.500000,4.400000
3,3,-2.339316,2.382009,0.646184,-0.536544,0.500000,4.400000
4,4,-3.674622,0.003047,0.871512,0.028726,0.500000,4.400000
5,5,-2.300962,-2.282505,0.607830,0.578931,0.500000,4.400000
6,6,0.110749,-2.959691,0.043128,1.014758,0.500000,4.400000
7,7,2.495951,-2.678490,-0.733129,0.536260,0.500000,4.400000
0,0,3.350556,-0.011734,-0.758805,-0.059829,0.500000,4.450000
1,1,2.559377,2.689408,-0.638494,-0.533544,0.500000,4.450000
2,2,0.120641,2.996377,0.073280,-0.967756,0.500000,4.450000
3,3,-2.307152,2.355625,0.643286,-0.527678,0.500000,4.450000
4,4,-3.631627,0.004509,0.859902,0.029247,0.500000,4.450000
5,5,-2.271020,-2.253987,0.598834,0.570343,0.500000,4.450000
6,6,0.112953,-2.909154,0.044095,1.010750,0.500000,4.450000
7,7,2.459348,-2.651823,-0.732045,0.533339,0.500000,4.450000
0,0,3.313085,-0.015183,-0.749416,-0.068982,0.500000,4.500000
1,1,2.527836,2.662839,-0.630824,-0.531384,0.500000,4.500000
2,2,0.124527,2.948607,0.077723,-0.955401,0.500000,4.500000
3,3,-2.275124,2.329657,0.640566,-0.519374,0.500000,4.500000
4,4,-3.588910,0.006215,0.854327,0.034114,0.500000,4.500000
5,5,-2.241401,-2.225851,0.592383,0.562732,0.500000,4.500000
6,6,0.114750,-2.859003,0.035942,1.003011,0.500000,4.500000
7,7,2.422799,-2.625311,-0.730984,0.530243,0.500000,4.500000
0,0,3.275995,-0.019180,-0.741806,-0.079948,0.500000,4.550000
1,1,2.497707,2.637530,-0.602588,-0.506175,0.500000,4.550000
2,2,0.127732,2.900294,0.064098,-0.966271,0.500000,4.550000
3,3,-2.243192,2.304148,0.638639,-0.510182,0.500000,4.550000
4,4,-3.546822,0.007969,0.841779,0.035080,0.500000,4.550000
5,5,-2.212245,-2.198097,0.583107,0.555068,0.500000,4.550000
6,6,0.116567,-2.808974,0.036322,1.000582,0.500000,4.550000
7,7,2.386290,-2.598966,-0.730182,0.526908,0.500000,4.550000
0,0,3.239218,-0.023613,-0.735542,-0.088649,0.500000,4.600000
1,1,2.467853,2.611992,-0.597074,-0.510760,0.500000,4.600000
2,2,0.130521,2.853463,0.055788,-0.936618,0.500000,4.600000
3,3,-2.210582,2.278416,0.652192,-0.514621,0.500000,4.600000
4,4,-3.504903,0.010044,0.838370,0.041503,0.500000,4.600000
5,5,-2.183299,-2.170628,0.578929,0.549385,0.500000,4.600000
6,6,0.117805,-2.759317,0.024765,0.993146,0.500000,4.600000
7,7,2.349869,-2.572876,-0.728412,0.521799,0.500000,4.600000
0,0,3.202584,-0.028646,-0.732666,-0.100671,0.500000,4.650000
1,1,2.438420,2.586331,-0.588661,-0.513221,0.500000,4.650000
2,2,0.134448,2.807284,0.078541,-0.923580,0.500000,4.650000
3,3,-2.178798,2.253341,0.635677,-0.501503,0.500000,4.650000
4,4,-3.463678,0.012267,0.824498,0.044457,0.500000,4.650000
5,5,-2.154947,-2.143606,0.567046,0.540434,0.500000,4.650000
6,6,0.119372,-2.709702,0.031345,0.992302,0.500000,4.650000
7,7,2.313514,-2.547021,-0.727114,0.517103,0.500000,4.650000
0,0,3.166103,-0.034368,-0.729623,-0.114443,0.500000,4.700000
1,1,2.409450,2.560553,-0.579406,-0.515554,0.500000,4.700000
2,2,0.139087,2.761765,0.092776,-0.910386,0.500000,4.700000
3,3,-2.147313,2.228847,0.629714,-0.489888,0.500000,4.700000
4,4,-3.422599,0.014810,0.821579,0.050857,0.500000,4.700000
5,5,-2.126332,-2.116154,0.572291,0.549051,0.500000,4.700000
6,6,0.119827,-2.661041,0.009104,0.973219,0.500000,4.700000
7,7,2.277107,-2.521389,-0.728137,0.512634,0.500000,4.700000
0,0,3.128903,-0.040348,-0.744003,-0.119586,0.500000,4.750000
1,1,2.382227,2.535891,-0.544447,-0.493244,0.500000,4.750000
2,2,0.143152,2.715664,0.081289,-0.922002,0.500000,4.750000
3,3,-2.115702,2.204988,0.632216,-0.477169,0.500000,4.750000
4,4,-3.382367,0.017473,0.804649,0.053268,0.500000,4.750000
5,5,-2.098958,-2.089091,0.547485,0.541260,0.500000,4.750000
6,6,0.121926,-2.612751,0.041967,0.965798,0.500000,4.750000
7,7,2.240545,-2.496021,-0.731236,0.507363,0.500000,4.750000
0,0,3.092550,-0.046853,-0.727064,-0.130102,0.500000,4.800000
1,1,2.355264,2.510886,-0.539258,-0.500093,0.500000,4.800000
2,2,0.147000,2.671215,0.076966,-0.888978,0.500000,4.800000
3,3,-2.083261,2.180867,0.648809,-0.482424,0.500000,4.800000
4,4,-3.342165,0.020624,0.804030,0.063016,0.500000,4.800000
5,5,-2.071426,-2.061512,0.550632,0.551587,0.500000,4.800000
6,6,0.120480,-2.563420,-0.028907,0.986608,0.500000,4.800000
7,7,2.205661,-2.473206,-0.697689,0.456295,0.500000,4.800000
0,0,3.055416,-0.053511,-0.742676,-0.133171,0.500000,4.850000
1,1,2.328890,2.485501,-0.527494,-0.507695,0.500000,4.850000
2,2,0.152579,2.627314,0.111580,-0.878021,0.500000,4.850000
3,3,-2.051514,2.157671,0.634940,-0.463916,0.500000,4.850000
4,4,-3.302826,0.023746,0.786789,0.062440,0.500000,4.850000
5,5,-2.045177,-2.034455,0.524989,0.541134,0.500000,4.850000
6,6,0.121024,-2.514668,0.010875,0.975045,0.500000,4.850000
7,7,2.170067,-2.450189,-0.711863,0.460344,0.500000,4.850000
0,0,3.017641,-0.060421,-0.755494,-0.138187,0.500000,4.900000
1,1,2.304380,2.461098,-0.490202,-0.488065,0.500000,4.900000
2,2,0.157505,2.582620,0.098511,-0.893880,0.500000,4.900000
3,3,-2.019485,2.134965,0.640589,-0.454125,0.500000,4.900000
4,4,-3.263884,0.027056,0.778838,0.066193,0.500000,4.900000
5,5,-2.018526,-2.006685,0.533012,0.555398,0.500000,4.900000
